dataset_index,episode_index,frame_index,target_gripper,predicted_gripper,target_is_close,predicted_is_close,target_delta_x,target_delta_y,target_delta_z,predicted_delta_x,predicted_delta_y,predicted_delta_z
168,2,40,1.0,0.9986863732337952,0,0,0.0,0.0,0.0,-0.0017343055224046111,0.0018447642214596272,-0.04321619123220444
169,2,41,1.0,0.9986864328384399,0,0,0.0,0.0,0.0,-0.0017343236831948161,0.0018447362817823887,-0.043216150254011154
170,2,42,1.0,0.9997947216033936,0,0,0.0,0.0,-1.0,-0.0015322190010920167,0.0019860463216900826,-0.046450622379779816
171,2,43,1.0,1.002129316329956,0,0,0.0,0.0,-1.0,-0.0015373948263004422,0.001823144149966538,-0.044708773493766785
172,2,44,1.0,1.0035243034362793,0,0,0.0,0.0,-1.0,-0.0026806206442415714,0.0015416183741763234,-0.0453057736158371
173,2,45,1.0,1.007188081741333,0,0,0.0,0.0,-1.0,-0.0029363776557147503,0.0015537987928837538,-0.052206989377737045
174,2,46,1.0,1.0077024698257446,0,0,0.0,0.0,-1.0,-0.0025126817636191845,0.0025758969131857157,-0.02556886337697506
175,2,47,1.0,1.0066369771957397,0,0,0.0,0.0,-1.0,-0.0024902652949094772,0.001609975122846663,-0.03352533280849457
176,2,48,1.0,1.0062100887298584,0,0,0.0,0.0,-1.0,-0.0031474782153964043,0.0022414028644561768,-0.03154774010181427
177,2,49,1.0,1.006557583808899,0,0,0.0,0.0,0.0,-0.0031458153389394283,0.002359220292419195,-0.030336080119013786
178,2,50,1.0,1.0062057971954346,0,0,0.0,0.0,0.0,-0.0029979520477354527,0.0026258614379912615,-0.02702399715781212
179,2,51,1.0,1.006200909614563,0,0,0.0,0.0,0.0,-0.0029957150109112263,0.002623619046062231,-0.026979461312294006
180,2,52,1.0,1.0071221590042114,0,0,0.0,0.0,0.0,-0.002879294566810131,0.002373701659962535,-0.0252456646412611
181,2,53,1.0,1.0071216821670532,0,0,0.0,0.0,0.0,-0.002879152074456215,0.0023735170252621174,-0.025242915377020836
182,2,54,1.0,1.0075342655181885,0,0,0.0,0.0,0.0,-0.002733596134930849,0.0023543352726846933,-0.024582775309681892
183,2,55,1.0,1.0075337886810303,0,0,0.0,0.0,0.0,-0.0027335607446730137,0.0023543015122413635,-0.024581102654337883
184,2,56,1.0,1.007729172706604,0,0,0.0,0.0,0.0,-0.002694804687052965,0.002375650219619274,-0.022614089772105217
185,2,57,1.0,1.0077286958694458,0,0,0.0,0.0,0.0,-0.0026947995647788048,0.002375633455812931,-0.02261231280863285
186,2,58,1.0,1.0079271793365479,0,0,0.0,0.0,0.0,-0.0026704701595008373,0.0023220155853778124,-0.022872982546687126
187,2,59,1.0,1.0079268217086792,0,0,0.0,0.0,0.0,-0.002670461777597666,0.0023219541180878878,-0.02287115901708603
188,2,60,1.0,1.0077544450759888,0,0,0.0,0.0,0.0,-0.0026300763711333275,0.0023710813838988543,-0.024654550477862358
189,2,61,1.0,1.0077542066574097,0,0,0.0,0.0,0.0,-0.0026300502941012383,0.0023709891829639673,-0.024653129279613495
190,2,62,1.0,1.0077316761016846,0,0,0.0,0.0,0.0,-0.0026353816501796246,0.0023301199544221163,-0.023277301341295242
191,2,63,1.0,1.0077314376831055,0,0,0.0,0.0,0.0,-0.002635390032082796,0.0023300780449062586,-0.023275747895240784
192,2,64,2.0,1.0082008838653564,1,0,0.0,0.0,0.0,-0.003008752129971981,0.0024303875397890806,-0.021824393421411514
193,2,65,2.0,1.0094653367996216,1,0,0.0,0.0,0.0,-0.0015190631384029984,0.0006732374895364046,0.04244562238454819
194,2,66,2.0,1.0068899393081665,1,0,0.0,0.0,0.0,-0.002339959144592285,0.0014995343517512083,0.1039721742272377
195,2,67,2.0,1.0072427988052368,1,0,0.0,0.0,0.0,-0.002460246905684471,0.0006869883509352803,0.39073753356933594
196,2,68,2.0,1.001623272895813,1,0,0.0,0.0,0.0,-0.005997516214847565,5.5725664424244314e-05,0.889833927154541
197,2,69,1.0,1.0023092031478882,0,0,0.0,0.0,0.0,-0.0071280766278505325,-0.0006775654037483037,0.9877530932426453
198,2,70,1.0,1.0034090280532837,0,0,0.0,0.0,0.0,-0.0084768608212471,0.0005488443421199918,1.0384896993637085
199,2,71,1.0,1.002776026725769,0,0,0.0,0.0,0.0,-0.007980615831911564,0.00021062992163933814,1.0368198156356812
200,2,72,1.0,0.9980943202972412,0,0,0.0,0.0,1.0,-0.007303221151232719,0.000711475033313036,0.9919253587722778
201,2,73,1.0,0.994156002998352,0,0,0.0,0.0,1.0,-0.011499622836709023,-0.0010847776429727674,1.0989267826080322
202,2,74,1.0,0.9997036457061768,0,0,0.0,0.0,1.0,-0.009898449294269085,-0.00022578048810828477,1.0597035884857178
203,2,75,1.0,1.0064823627471924,0,0,0.0,0.0,1.0,-0.013521065004169941,-0.0016644970746710896,1.073573112487793
204,2,76,1.0,1.0050193071365356,0,0,0.0,0.0,1.0,-0.005811408162117004,0.0009287228458561003,1.0927515029907227
205,2,77,1.0,1.0051501989364624,0,0,0.0,0.0,1.0,-0.0049514928832650185,0.0029353646095842123,1.0162808895111084
